0.4730413534435802,0.6567353021829577,0.6292759597299049
0.6413316281711737,0.764375260059041,0.17035947035899057
0.006277664752211254,0.03175836065965687,0.0893716906831612
0.6162391391485258,0.6233623975771555,0.3921889329979499
0.5059669599990565,0.6078880183640599,0.2547679935122654
0.891142155601594,0.6773905260428569,0.30707149888111096
0.6379108352178888,0.5201226739588102,0.06793013556786642
0.2756790582658529,0.6543377792438086,0.6629190420230622
0.9270563082629952,0.9743754133914143,0.7550741282143704
0.6396197141639912,0.14302799669619193,0.7192653760191777
